Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of Citable OA
JOURNAL OF APPLIED SPORT PSYCHOLOGY,J APPL SPORT PSYCHOL,TAYLOR & FRANCIS LTD,1041-3200,1533-1571,PSYCHOLOGY,SCIE,"2,701",3.2,Q2,0.91,13.22%
JOURNAL OF APPLIED SPORT PSYCHOLOGY,J APPL SPORT PSYCHOL,TAYLOR & FRANCIS LTD,1041-3200,1533-1571,"PSYCHOLOGY, APPLIED",SSCI,"2,701",3.2,Q2,0.91,13.22%
JOURNAL OF APPLIED SPORT PSYCHOLOGY,J APPL SPORT PSYCHOL,TAYLOR & FRANCIS LTD,1041-3200,1533-1571,SPORT SCIENCES,SCIE,"2,701",3.2,Q2,0.91,13.22%
Journal of Plant Interactions,J PLANT INTERACT,TAYLOR & FRANCIS LTD,1742-9145,1742-9153,PLANT SCIENCES,SCIE,"2,797",3.2,Q2,0.9,97.73%
Journal of Environmental Policy & Planning,J ENVIRON POL PLAN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1523-908X,1522-7200,DEVELOPMENT STUDIES,SSCI,"2,177",3.2,Q2,0.89,36.92%
Journal of Environmental Policy & Planning,J ENVIRON POL PLAN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1523-908X,1522-7200,REGIONAL & URBAN PLANNING,SSCI,"2,177",3.2,Q2,0.89,36.92%
Journal of Land Use Science,J LAND USE SCI,TAYLOR & FRANCIS LTD,1747-423X,1747-4248,"AGRICULTURE, MULTIDISCIPLINARY",SCIE,"1,033",3.2,Q1,0.89,47.17%
Knowledge Management Research & Practice,KNOWL MAN RES PRACT,TAYLOR & FRANCIS LTD,1477-8238,1477-8246,INFORMATION SCIENCE & LIBRARY SCIENCE,SSCI,"1,843",3.2,Q2,0.82,9.20%
JOURNAL OF GERONTOLOGICAL SOCIAL WORK,J GERONTOL SOC WORK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1540-4048,0163-4372,GERONTOLOGY,SSCI,"1,862",3.2,Q2,0.78,5.39%
JOURNAL OF GERONTOLOGICAL SOCIAL WORK,J GERONTOL SOC WORK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1540-4048,0163-4372,SOCIAL WORK,SSCI,"1,862",3.2,Q1,0.78,5.39%
TOXICOLOGY MECHANISMS AND METHODS,TOXICOL MECH METHOD,TAYLOR & FRANCIS LTD,1537-6516,1537-6524,TOXICOLOGY,SCIE,"2,668",3.2,Q2,0.76,4.90%
HOUSING STUDIES,HOUSING STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-3037,1466-1810,ENVIRONMENTAL STUDIES,SSCI,"3,866",3.2,Q2,0.67,27.90%
HOUSING STUDIES,HOUSING STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-3037,1466-1810,REGIONAL & URBAN PLANNING,SSCI,"3,866",3.2,Q2,0.67,27.90%
HOUSING STUDIES,HOUSING STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-3037,1466-1810,URBAN STUDIES,SSCI,"3,866",3.2,Q2,0.67,27.90%
International Journal of Polymeric Materials and Polymeric Biomaterials,INT J POLYM MATER PO,TAYLOR & FRANCIS AS,0091-4037,1563-535X,POLYMER SCIENCE,SCIE,"3,223",3.2,Q2,0.49,0%
Biotechnology and Genetic Engineering Reviews,BIOTECHNOL GENET,TAYLOR & FRANCIS LTD,0264-8725,2046-5556,GENETICS & HEREDITY,SCIE,767,3.2,Q2,0.35,3.13%
Cultural Trends,CULT TRENDS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0954-8963,1469-3690,CULTURAL STUDIES,SSCI,670,3.1,Q1,2.43,25.71%
Cultural Trends,CULT TRENDS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0954-8963,1469-3690,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,670,3.1,Q2,2.43,25.71%
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-1546,1538-4640,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"3,782",3.1,Q2,1.44,5.07%
ETHNICITY & HEALTH,ETHNIC HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1355-7858,1465-3419,ETHNIC STUDIES,SSCI,"2,506",3.1,Q1,1.26,5.37%
Social Movement Studies,SOC MOVEMENT STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1474-2837,1474-2829,POLITICAL SCIENCE,SSCI,"1,644",3.1,Q1,1.25,22.06%
Social Movement Studies,SOC MOVEMENT STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1474-2837,1474-2829,SOCIOLOGY,SSCI,"1,644",3.1,Q1,1.25,22.06%
JOURNAL OF ENVIRONMENTAL EDUCATION,J ENVIRON EDUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0095-8964,1940-1892,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"2,263",3.1,Q2,1.09,11.36%
Public Performance & Management Review,PUBLIC PERFORM MANAG,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1530-9576,1557-9271,PUBLIC ADMINISTRATION,SSCI,"1,614",3.1,Q2,1,11.58%
Accounting Forum,ACCOUNT FORUM,TAYLOR & FRANCIS LTD,0155-9982,1467-6303,"BUSINESS, FINANCE",SSCI,"1,473",3.1,Q2,0.94,33.33%
Inland Waters,INLAND WATERS,TAYLOR & FRANCIS LTD,2044-2041,2044-205X,LIMNOLOGY,SCIE,"1,216",3.1,Q1,0.93,22.05%
Inland Waters,INLAND WATERS,TAYLOR & FRANCIS LTD,2044-2041,2044-205X,MARINE & FRESHWATER BIOLOGY,SCIE,"1,216",3.1,Q1,0.93,22.05%
Journal of Psychosomatic Obstetrics & Gynecology,J PSYCHOSOM OBST GYN,TAYLOR & FRANCIS LTD,0167-482X,1743-8942,OBSTETRICS & GYNECOLOGY,SCIE,"2,192",3.1,Q2,0.87,9.49%
Journal of Psychosomatic Obstetrics & Gynecology,J PSYCHOSOM OBST GYN,TAYLOR & FRANCIS LTD,0167-482X,1743-8942,"PSYCHOLOGY, CLINICAL",SSCI,"2,192",3.1,Q2,0.87,9.49%
Journal of Operational Oceanography,J OPER OCEANOGR,TAYLOR & FRANCIS LTD,1755-876X,1755-8778,OCEANOGRAPHY,SCIE,672,3.1,Q2,0.85,22.58%
INTERNATIONAL JOURNAL OF HYPERTHERMIA,INT J HYPERTHER,TAYLOR & FRANCIS LTD,0265-6736,1464-5157,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"6,456",3.1,Q2,0.8,97.68%
INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,INT J WATER RESOUR D,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0790-0627,1360-0648,WATER RESOURCES,SCIE,"2,660",3.1,Q2,0.79,24.19%
Toxin Reviews,TOXIN REV,TAYLOR & FRANCIS INC,1556-9543,1556-9551,TOXICOLOGY,SCIE,"1,677",3.1,Q2,0.75,0.63%
Housing Theory & Society,HOUS THEORY SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1403-6096,1651-2278,URBAN STUDIES,SSCI,"1,222",3.1,Q2,0.69,26.42%
JOURNAL OF GEOGRAPHY,J GEOGR,TAYLOR & FRANCIS INC,0022-1341,1752-6868,GEOGRAPHY,SSCI,913,3.1,Q2,0.26,16.36%
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,J BUS ECON STAT,TAYLOR & FRANCIS INC,0735-0015,1537-2707,ECONOMICS,SSCI,"8,799",3,Q2,1.45,12.30%
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,J BUS ECON STAT,TAYLOR & FRANCIS INC,0735-0015,1537-2707,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"8,799",3,Q2,1.45,12.30%
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,J BUS ECON STAT,TAYLOR & FRANCIS INC,0735-0015,1537-2707,STATISTICS & PROBABILITY,SCIE,"8,799",3,Q1,1.45,12.30%
Innovation in Language Learning and Teaching,INNOV LANG LEARN TEA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1750-1229,1750-1237,EDUCATION & EDUCATIONAL RESEARCH,SSCI,815,3,Q2,1.43,7.69%
Innovation in Language Learning and Teaching,INNOV LANG LEARN TEA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1750-1229,1750-1237,LINGUISTICS,SSCI,815,3,Q1,1.43,7.69%
Journalism Studies,JOURNALISM STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1461-670X,1469-9699,COMMUNICATION,SSCI,"3,769",3,Q2,1.42,25%
Journal of Chinese Governance,J CHIN GOV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2381-2346,2381-2354,POLITICAL SCIENCE,SSCI,426,3,Q2,1.3,6.25%
Journal of Chinese Governance,J CHIN GOV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2381-2346,2381-2354,PUBLIC ADMINISTRATION,SSCI,426,3,Q2,1.3,6.25%
Mass Communication and Society,MASS COMMUN SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1520-5436,1532-7825,COMMUNICATION,SSCI,"2,405",3,Q2,1.27,14.29%
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0924-3453,1744-5124,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,720",3,Q2,1.17,15.63%
Journal of Children and Media,J CHILD MEDIA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1748-2798,1748-2801,COMMUNICATION,SSCI,"1,101",3,Q2,1.15,12.07%
Journal of Children and Media,J CHILD MEDIA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1748-2798,1748-2801,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,"1,101",3,Q2,1.15,12.07%
SCHOOL PSYCHOLOGY REVIEW,SCHOOL PSYCHOL REV,TAYLOR & FRANCIS INC,N/A,2372-966X,"PSYCHOLOGY, EDUCATIONAL",SSCI,"3,143",3,Q2,0.94,1.05%
RENAL FAILURE,RENAL FAILURE,TAYLOR & FRANCIS LTD,0886-022X,1525-6049,UROLOGY & NEPHROLOGY,SCIE,"5,004",3,Q2,0.89,96.95%
Crystallography Reviews,CRYSTALLOGR REV,TAYLOR & FRANCIS LTD,0889-311X,1476-3508,CRYSTALLOGRAPHY,SCIE,407,3,Q2,0.71,5.26%
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,TAYLOR & FRANCIS LTD,1062-936X,1029-046X,MATHEMATICAL & COMPUTATIONAL BIOLOGY,SCIE,"1,442",3,Q2,0.67,2.70%
ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,ARCH PHYSIOL BIOCHEM,TAYLOR & FRANCIS LTD,1381-3455,1744-4160,PHYSIOLOGY,SCIE,"2,626",3,Q2,0.65,0.59%
FOOD AND AGRICULTURAL IMMUNOLOGY,FOOD AGR IMMUNOL,TAYLOR & FRANCIS LTD,0954-0105,1465-3443,"CHEMISTRY, APPLIED",SCIE,"1,737",3,Q2,0.61,98.34%
JOURNAL OF ESSENTIAL OIL RESEARCH,J ESSENT OIL RES,TAYLOR & FRANCIS INC,1041-2905,2163-8152,"CHEMISTRY, APPLIED",SCIE,"3,952",3,Q2,0.45,0.57%
Journal of European Integration,J EUR INTEGR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0703-6337,1477-2280,INTERNATIONAL RELATIONS,SSCI,"1,465",2.9,Q1,1.38,39.62%
Journal of European Integration,J EUR INTEGR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0703-6337,1477-2280,POLITICAL SCIENCE,SSCI,"1,465",2.9,Q2,1.38,39.62%
Language Assessment Quarterly,LANG ASSESS Q,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1543-4303,1543-4311,LINGUISTICS,SSCI,"1,207",2.9,Q1,1.38,6.98%
Language Assessment Quarterly,LANG ASSESS Q,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1543-4303,1543-4311,"PSYCHOLOGY, EDUCATIONAL",SSCI,"1,207",2.9,Q2,1.38,6.98%
Geopolitics,GEOPOLITICS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1465-0045,1557-3028,GEOGRAPHY,SSCI,"2,267",2.9,Q2,1.28,23.32%
Geopolitics,GEOPOLITICS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1465-0045,1557-3028,POLITICAL SCIENCE,SSCI,"2,267",2.9,Q2,1.28,23.32%
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1357-3322,1470-1243,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"2,961",2.9,Q2,1.18,21.02%
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1357-3322,1470-1243,SPORT SCIENCES,SCIE,"2,961",2.9,Q2,1.18,21.02%
JOURNAL OF DERMATOLOGICAL TREATMENT,J DERMATOL TREAT,TAYLOR & FRANCIS LTD,0954-6634,1471-1753,DERMATOLOGY,SCIE,"4,394",2.9,Q2,0.93,12.45%
Early Education and Development,EARLY EDUC DEV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1040-9289,1556-6935,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"3,562",2.9,Q2,0.89,7.28%
Early Education and Development,EARLY EDUC DEV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1040-9289,1556-6935,"PSYCHOLOGY, DEVELOPMENTAL",SSCI,"3,562",2.9,Q2,0.89,7.28%
Early Education and Development,EARLY EDUC DEV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1040-9289,1556-6935,"PSYCHOLOGY, EDUCATIONAL",SSCI,"3,562",2.9,Q2,0.89,7.28%
ADDICTION RESEARCH & THEORY,ADDICT RES THEORY,TAYLOR & FRANCIS LTD,1606-6359,1476-7392,SOCIAL ISSUES,SSCI,"2,105",2.9,Q2,0.87,13.27%
CONNECTIVE TISSUE RESEARCH,CONNECT TISSUE RES,TAYLOR & FRANCIS INC,0300-8207,1607-8438,ORTHOPEDICS,SCIE,"2,944",2.9,Q2,0.84,3.76%
Animal Cells and Systems,ANIM CELLS SYST,TAYLOR & FRANCIS LTD,1976-8354,2151-2485,ZOOLOGY,SCIE,789,2.9,Q1,0.83,95.38%
HOUSING POLICY DEBATE,HOUS POLICY DEBATE,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1051-1482,2152-050X,DEVELOPMENT STUDIES,SSCI,"2,189",2.9,Q2,0.75,7.08%
HOUSING POLICY DEBATE,HOUS POLICY DEBATE,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1051-1482,2152-050X,URBAN STUDIES,SSCI,"2,189",2.9,Q2,0.75,7.08%
JOURNAL OF DEVELOPMENT STUDIES,J DEV STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-0388,1743-9140,DEVELOPMENT STUDIES,SSCI,"6,037",2.9,Q2,0.75,30.10%
JOURNAL OF DEVELOPMENT STUDIES,J DEV STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-0388,1743-9140,ECONOMICS,SSCI,"6,037",2.9,Q2,0.75,30.10%
INTERNATIONAL JOURNAL OF URBAN SCIENCES,INT J URBAN SCI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1226-5934,2161-6779,URBAN STUDIES,SSCI,876,2.9,Q2,0.72,12.41%
Food Additives & Contaminants Part B-Surveillance,FOOD ADDIT CONTAM B,TAYLOR & FRANCIS LTD,1939-3210,1939-3229,"CHEMISTRY, APPLIED",SCIE,"1,462",2.9,Q2,0.66,0%
Food Additives and Contaminants Part A-Chemistry Analysis Control Exposure & Risk Assessment,FOOD ADDIT CONTAM A,TAYLOR & FRANCIS LTD,1944-0049,1944-0057,"CHEMISTRY, APPLIED",SCIE,"9,934",2.9,Q2,0.61,9.90%
Plant Signaling & Behavior,PLANT SIGNAL BEHAV,TAYLOR & FRANCIS INC,1559-2316,1559-2324,PLANT SCIENCES,SCIE,"11,085",2.9,Q2,0.51,32.56%
Architectural Engineering and Design Management,ARCHIT ENG DES MANAG,TAYLOR & FRANCIS LTD,1745-2007,1752-7589,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,991,2.9,Q2,0.48,9.03%
Architectural Engineering and Design Management,ARCHIT ENG DES MANAG,TAYLOR & FRANCIS LTD,1745-2007,1752-7589,"ENGINEERING, CIVIL",SCIE,991,2.9,Q2,0.48,9.03%
International Journal of Bilingual Education and Bilingualism,INT J BILING EDUC BI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1367-0050,1747-7522,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"3,439",2.8,Q2,2.85,13.39%
International Journal of Bilingual Education and Bilingualism,INT J BILING EDUC BI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1367-0050,1747-7522,LINGUISTICS,SSCI,"3,439",2.8,Q1,2.85,13.39%
AVIAN PATHOLOGY,AVIAN PATHOL,TAYLOR & FRANCIS LTD,0307-9457,1465-3338,VETERINARY SCIENCES,SCIE,"4,996",2.8,Q1,1.2,13.04%
QUEST,QUEST,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0033-6297,1543-2750,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,997",2.8,Q2,0.98,8.24%
QUEST,QUEST,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0033-6297,1543-2750,SPORT SCIENCES,SCIE,"1,997",2.8,Q2,0.98,8.24%
Journal of Agricultural Education & Extension,J AGRIC EDUC EXT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1389-224X,1750-8622,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,032",2.8,Q2,0.88,26.27%
Critical Public Health,CRIT PUBLIC HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-1596,1469-3682,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,834",2.8,Q2,0.86,27%
Critical Public Health,CRIT PUBLIC HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-1596,1469-3682,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,"1,834",2.8,Q2,0.86,27%
EUROPEAN PLANNING STUDIES,EUR PLAN STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0965-4313,1469-5944,GEOGRAPHY,SSCI,"5,951",2.8,Q2,0.85,27.16%
FINANCIAL ANALYSTS JOURNAL,FINANC ANAL J,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0015-198X,1938-3312,"BUSINESS, FINANCE",SSCI,"3,321",2.8,Q2,0.85,18.99%
CLIMACTERIC,CLIMACTERIC,TAYLOR & FRANCIS LTD,1369-7137,1473-0804,OBSTETRICS & GYNECOLOGY,SCIE,"3,568",2.8,Q2,0.83,12.60%
CHRONOBIOLOGY INTERNATIONAL,CHRONOBIOL INT,TAYLOR & FRANCIS INC,0742-0528,1525-6073,BIOLOGY,SCIE,"7,764",2.8,Q2,0.8,8.48%
CHRONOBIOLOGY INTERNATIONAL,CHRONOBIOL INT,TAYLOR & FRANCIS INC,0742-0528,1525-6073,PHYSIOLOGY,SCIE,"7,764",2.8,Q2,0.8,8.48%
JOURNAL OF PSYCHOACTIVE DRUGS,J PSYCHOACTIVE DRUGS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0279-1072,2159-9777,"PSYCHOLOGY, CLINICAL",SSCI,"2,842",2.8,Q2,0.79,5.29%
Mobilities,MOBILITIES-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1745-0101,1745-011X,GEOGRAPHY,SSCI,"2,383",2.8,Q2,0.77,40.38%
Quality Technology and Quantitative Management,QUAL TECHNOL QUANT M,TAYLOR & FRANCIS LTD,1684-3703,1811-4857,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,771,2.8,Q2,0.73,1.40%
Quality Technology and Quantitative Management,QUAL TECHNOL QUANT M,TAYLOR & FRANCIS LTD,1684-3703,1811-4857,STATISTICS & PROBABILITY,SCIE,771,2.8,Q1,0.73,1.40%
Clinical Gerontologist,CLIN GERONTOLOGIST,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0731-7115,1545-2301,GERONTOLOGY,SSCI,"1,975",2.8,Q2,0.72,8.71%
MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,MECH ADV MATER STRUC,TAYLOR & FRANCIS INC,1537-6494,1537-6532,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",SCIE,"5,611",2.8,Q2,0.7,1.95%
MECHANICS OF ADVANCED MATERIALS AND STRUCTURES,MECH ADV MATER STRUC,TAYLOR & FRANCIS INC,1537-6494,1537-6532,MECHANICS,SCIE,"5,611",2.8,Q2,0.7,1.95%
ARCHIVES OF SUICIDE RESEARCH,ARCH SUICIDE RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1381-1118,1543-6136,"PSYCHOLOGY, MULTIDISCIPLINARY",SSCI,"2,666",2.8,Q2,0.68,9.41%
Journal of Biological Dynamics,J BIOL DYNAM,TAYLOR & FRANCIS LTD,1751-3758,1751-3766,ECOLOGY,SCIE,"1,126",2.8,Q2,0.64,99.14%
Journal of Biological Dynamics,J BIOL DYNAM,TAYLOR & FRANCIS LTD,1751-3758,1751-3766,MATHEMATICAL & COMPUTATIONAL BIOLOGY,SCIE,"1,126",2.8,Q2,0.64,99.14%
JOURNAL OF THERMAL STRESSES,J THERM STRESSES,TAYLOR & FRANCIS INC,0149-5739,1521-074X,MECHANICS,SCIE,"3,264",2.8,Q2,0.64,2.21%
JOURNAL OF THERMAL STRESSES,J THERM STRESSES,TAYLOR & FRANCIS INC,0149-5739,1521-074X,THERMODYNAMICS,SCIE,"3,264",2.8,Q2,0.64,2.21%
Journal of Experimental Nanoscience,J EXP NANOSCI,TAYLOR & FRANCIS LTD,1745-8080,1745-8099,"PHYSICS, APPLIED",SCIE,"1,995",2.8,Q2,0.43,97.92%
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,TAYLOR & FRANCIS INC,0883-9514,1087-6545,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"1,909",2.8,Q2,0.42,52.94%
RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,RES LANG SOC INTERAC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0835-1813,1532-7973,COMMUNICATION,SSCI,"1,883",2.7,Q2,1.52,30.65%
RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,RES LANG SOC INTERAC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0835-1813,1532-7973,LINGUISTICS,SSCI,"1,883",2.7,Q1,1.52,30.65%
Teachers and Teaching,TEACH TEACH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1354-0602,1470-1278,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"2,880",2.7,Q2,1.38,18.33%
Policing & Society,POLIC SOC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1043-9463,1477-2728,CRIMINOLOGY & PENOLOGY,SSCI,"1,946",2.7,Q1,1.27,29.32%
Chinese Journal of Communication,CHIN J COMMUN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1754-4750,1754-4769,COMMUNICATION,SSCI,800,2.7,Q2,1.25,3.37%
INTERNATIONAL JOURNAL OF AUDIOLOGY,INT J AUDIOL,TAYLOR & FRANCIS LTD,1499-2027,1708-8186,AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY,SCIE,"5,892",2.7,Q1,1.03,27.10%
INTERNATIONAL JOURNAL OF AUDIOLOGY,INT J AUDIOL,TAYLOR & FRANCIS LTD,1499-2027,1708-8186,OTORHINOLARYNGOLOGY,SCIE,"5,892",2.7,Q1,1.03,27.10%
Research Papers in Education,RES PAP EDUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0267-1522,1470-1146,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,333",2.7,Q2,1.01,27.87%
AUSTRALIAN JOURNAL OF PSYCHOLOGY,AUST J PSYCHOL,TAYLOR & FRANCIS LTD,0004-9530,1742-9536,"PSYCHOLOGY, MULTIDISCIPLINARY",SSCI,"1,549",2.7,Q2,0.89,22.32%
Environmental Communication-A Journal of Nature and Culture,ENVIRON COMMUN,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1752-4032,1752-4040,COMMUNICATION,SSCI,"1,959",2.7,Q2,0.89,17.01%
WORLDS POULTRY SCIENCE JOURNAL,WORLD POULTRY SCI J,TAYLOR & FRANCIS LTD,0043-9339,1743-4777,"AGRICULTURE, DAIRY & ANIMAL SCIENCE",SCIE,"3,698",2.7,Q1,0.87,5.63%
BIOFOULING,BIOFOULING,TAYLOR & FRANCIS LTD,0892-7014,1029-2454,MARINE & FRESHWATER BIOLOGY,SCIE,"5,624",2.7,Q1,0.81,4.90%
JOURNAL OF PSYCHOLOGY,J PSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0022-3980,1940-1019,"PSYCHOLOGY, MULTIDISCIPLINARY",SSCI,"5,139",2.7,Q2,0.78,7.89%
JOURNAL OF ENGINEERING DESIGN,J ENG DESIGN,TAYLOR & FRANCIS LTD,0954-4828,1466-1837,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,411",2.7,Q2,0.73,18.89%
NEUROPSYCHOLOGICAL REHABILITATION,NEUROPSYCHOL REHABIL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0960-2011,1464-0694,PSYCHOLOGY,SCIE,"3,081",2.7,Q2,0.73,17.36%
ENGINEERING OPTIMIZATION,ENG OPTIMIZ,TAYLOR & FRANCIS LTD,0305-215X,1029-0273,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"4,257",2.7,Q2,0.68,4.86%
ENGINEERING OPTIMIZATION,ENG OPTIMIZ,TAYLOR & FRANCIS LTD,0305-215X,1029-0273,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"4,257",2.7,Q2,0.68,4.86%
Urban Water Journal,URBAN WATER J,TAYLOR & FRANCIS LTD,1573-062X,1744-9006,WATER RESOURCES,SCIE,"3,251",2.7,Q2,0.57,12.23%
MACHINING SCIENCE AND TECHNOLOGY,MACH SCI TECHNOL,TAYLOR & FRANCIS INC,1091-0344,1532-2483,"ENGINEERING, MECHANICAL",SCIE,"1,562",2.7,Q2,0.42,0%
Journal of Contemporary China,J CONTEMP CHINA,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1067-0564,1469-9400,AREA STUDIES,SSCI,"2,564",2.6,Q1,2.86,10.20%
