Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of Citable OA
DRUG DISCOVERY TODAY,DRUG DISCOV TODAY,ELSEVIER SCI LTD,1359-6446,1878-5832,PHARMACOLOGY & PHARMACY,SCIE,"20,479",7.4,Q1,1.02,21.12%
FRONTIERS IN NEUROENDOCRINOLOGY,FRONT NEUROENDOCRIN,ACADEMIC PRESS INC ELSEVIER SCIENCE,0091-3022,1095-6808,ENDOCRINOLOGY & METABOLISM,SCIE,"5,446",7.4,Q1,0.99,25.19%
FRONTIERS IN NEUROENDOCRINOLOGY,FRONT NEUROENDOCRIN,ACADEMIC PRESS INC ELSEVIER SCIENCE,0091-3022,1095-6808,NEUROSCIENCES,SCIE,"5,446",7.4,Q1,0.99,25.19%
MINDS AND MACHINES,MIND MACH,SPRINGER,0924-6495,1572-8641,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"1,388",7.4,Q1,0.75,67.03%
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,IEEE COMPUTER SOC,1545-5971,1941-0018,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,"6,444",7.3,Q1,2.23,14.21%
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,IEEE COMPUTER SOC,1545-5971,1941-0018,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,"6,444",7.3,Q1,2.23,14.21%
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,IEEE COMPUTER SOC,1545-5971,1941-0018,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",SCIE,"6,444",7.3,Q1,2.23,14.21%
AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,AM J CLIN DERMATOL,ADIS INT LTD,1175-0561,1179-1888,DERMATOLOGY,SCIE,"5,094",7.3,Q1,2.07,34.02%
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1520-9210,1941-0077,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,"14,802",7.3,Q1,1.94,4.55%
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1520-9210,1941-0077,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",SCIE,"14,802",7.3,Q1,1.94,4.55%
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1520-9210,1941-0077,TELECOMMUNICATIONS,SCIE,"14,802",7.3,Q1,1.94,4.55%
INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,INT J MECH SCI,PERGAMON-ELSEVIER SCIENCE LTD,0020-7403,1879-2162,"ENGINEERING, MECHANICAL",SCIE,"31,747",7.3,Q1,1.82,8.17%
INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,INT J MECH SCI,PERGAMON-ELSEVIER SCIENCE LTD,0020-7403,1879-2162,MECHANICS,SCIE,"31,747",7.3,Q1,1.82,8.17%
ISA TRANSACTIONS,ISA T,ELSEVIER SCIENCE INC,0019-0578,1879-2022,AUTOMATION & CONTROL SYSTEMS,SCIE,"16,393",7.3,Q1,1.76,1.63%
ISA TRANSACTIONS,ISA T,ELSEVIER SCIENCE INC,0019-0578,1879-2022,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"16,393",7.3,Q1,1.76,1.63%
ISA TRANSACTIONS,ISA T,ELSEVIER SCIENCE INC,0019-0578,1879-2022,INSTRUMENTS & INSTRUMENTATION,SCIE,"16,393",7.3,Q1,1.76,1.63%
COMPREHENSIVE PSYCHIATRY,COMPR PSYCHIAT,W B SAUNDERS CO-ELSEVIER INC,0010-440X,1532-8384,PSYCHIATRY,SSCI,"8,741",7.3,Q1,1.5,98.58%
COMPREHENSIVE PSYCHIATRY,COMPR PSYCHIAT,W B SAUNDERS CO-ELSEVIER INC,0010-440X,1532-8384,PSYCHIATRY,SCIE,"8,741",7.3,Q1,1.5,98.58%
Fluids and Barriers of the CNS,FLUIDS BARRIERS CNS,BMC,2045-8118,2045-8118,NEUROSCIENCES,SCIE,"3,071",7.3,Q1,1.36,99.56%
Journal of Epidemiology and Global Health,J EPIDEMIOL GLOB HEA,SPRINGERNATURE,2210-6006,2210-6014,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,888",7.3,Q1,1.3,98.81%
Journal of Epidemiology and Global Health,J EPIDEMIOL GLOB HEA,SPRINGERNATURE,2210-6006,2210-6014,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,888",7.3,Q1,1.3,98.81%
Current Pollution Reports,CURR POLLUT REP,SPRINGER HEIDELBERG,2198-6592,2198-6592,ENVIRONMENTAL SCIENCES,SCIE,"1,943",7.3,Q1,1.22,17.12%
Current Pollution Reports,CURR POLLUT REP,SPRINGER HEIDELBERG,2198-6592,2198-6592,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,943",7.3,Q1,1.22,17.12%
ESMO Open,ESMO OPEN,ELSEVIER,N/A,2059-7029,ONCOLOGY,SCIE,"5,085",7.3,Q1,1.2,90.74%
Agronomy for Sustainable Development,AGRON SUSTAIN DEV,SPRINGER FRANCE,1774-0746,1773-0155,AGRONOMY,SCIE,"9,598",7.3,Q1,1.15,50.21%
Agronomy for Sustainable Development,AGRON SUSTAIN DEV,SPRINGER FRANCE,1774-0746,1773-0155,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"9,598",7.3,Q2,1.15,50.21%
JOURNAL OF CATALYSIS,J CATAL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9517,1090-2694,"CHEMISTRY, PHYSICAL",SCIE,"52,449",7.3,Q1,1.12,18.81%
JOURNAL OF CATALYSIS,J CATAL,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9517,1090-2694,"ENGINEERING, CHEMICAL",SCIE,"52,449",7.3,Q1,1.12,18.81%
Materials Today Chemistry,MATER TODAY CHEM,ELSEVIER SCI LTD,2468-5194,2468-5194,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"6,283",7.3,Q1,1.12,7.69%
Materials Today Chemistry,MATER TODAY CHEM,ELSEVIER SCI LTD,2468-5194,2468-5194,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"6,283",7.3,Q1,1.12,7.69%
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMIN CELL DEV BIOL,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1084-9521,1096-3634,CELL BIOLOGY,SCIE,"15,386",7.3,Q1,0.88,29.95%
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,SEMIN CELL DEV BIOL,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1084-9521,1096-3634,DEVELOPMENTAL BIOLOGY,SCIE,"15,386",7.3,Q1,0.88,29.95%
IEEE Transactions on Big Data,IEEE T BIG DATA,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2332-7790,2332-7790,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,"2,214",7.2,Q1,2.45,12.69%
IEEE Transactions on Big Data,IEEE T BIG DATA,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2332-7790,2332-7790,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,"2,214",7.2,Q1,2.45,12.69%
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,INT J ROCK MECH MIN,PERGAMON-ELSEVIER SCIENCE LTD,1365-1609,1873-4545,"ENGINEERING, GEOLOGICAL",SCIE,"33,997",7.2,Q1,2.28,13.68%
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,INT J ROCK MECH MIN,PERGAMON-ELSEVIER SCIENCE LTD,1365-1609,1873-4545,MINING & MINERAL PROCESSING,SCIE,"33,997",7.2,Q1,2.28,13.68%
COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,COMPUT METHOD APPL M,ELSEVIER SCIENCE SA,0045-7825,1879-2138,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"47,448",7.2,Q1,2.11,27.65%
COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,COMPUT METHOD APPL M,ELSEVIER SCIENCE SA,0045-7825,1879-2138,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"47,448",7.2,Q1,2.11,27.65%
COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,COMPUT METHOD APPL M,ELSEVIER SCIENCE SA,0045-7825,1879-2138,MECHANICS,SCIE,"47,448",7.2,Q1,2.11,27.65%
Implementation Science,IMPLEMENT SCI,BMC,1748-5908,1748-5908,HEALTH CARE SCIENCES & SERVICES,SCIE,"17,539",7.2,Q1,2.08,100%
Implementation Science,IMPLEMENT SCI,BMC,1748-5908,1748-5908,HEALTH POLICY & SERVICES,SSCI,"17,539",7.2,Q1,2.08,100%
RESEARCH POLICY,RES POLICY,ELSEVIER,0048-7333,1873-7625,MANAGEMENT,SSCI,"33,851",7.2,Q1,1.98,32.44%
JOURNAL OF CLINICAL EPIDEMIOLOGY,J CLIN EPIDEMIOL,ELSEVIER SCIENCE INC,0895-4356,1878-5921,HEALTH CARE SCIENCES & SERVICES,SCIE,"43,090",7.2,Q1,1.82,38.08%
JOURNAL OF CLINICAL EPIDEMIOLOGY,J CLIN EPIDEMIOL,ELSEVIER SCIENCE INC,0895-4356,1878-5921,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"43,090",7.2,Q1,1.82,38.08%
Cellular and Molecular Gastroenterology and Hepatology,CELL MOL GASTROENTER,ELSEVIER INC,2352-345X,2352-345X,GASTROENTEROLOGY & HEPATOLOGY,SCIE,"4,975",7.2,Q1,1.74,85.75%
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AM J GERIAT PSYCHIAT,ELSEVIER SCIENCE INC,1064-7481,1545-7214,GERIATRICS & GERONTOLOGY,SCIE,"9,697",7.2,Q1,1.58,15.98%
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AM J GERIAT PSYCHIAT,ELSEVIER SCIENCE INC,1064-7481,1545-7214,GERONTOLOGY,SSCI,"9,697",7.2,Q1,1.58,15.98%
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AM J GERIAT PSYCHIAT,ELSEVIER SCIENCE INC,1064-7481,1545-7214,PSYCHIATRY,SSCI,"9,697",7.2,Q1,1.58,15.98%
AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,AM J GERIAT PSYCHIAT,ELSEVIER SCIENCE INC,1064-7481,1545-7214,PSYCHIATRY,SCIE,"9,697",7.2,Q1,1.58,15.98%
DIABETES & METABOLISM,DIABETES METAB,MASSON EDITEUR,1262-3636,1878-1780,ENDOCRINOLOGY & METABOLISM,SCIE,"4,613",7.2,Q1,1.58,22.56%
Journal of Family Business Strategy,J FAM BUS STRATEG,ELSEVIER,1877-8585,1877-8593,BUSINESS,SSCI,"2,263",7.2,Q2,1.5,20%
Journal of Family Business Strategy,J FAM BUS STRATEG,ELSEVIER,1877-8585,1877-8593,MANAGEMENT,SSCI,"2,263",7.2,Q1,1.5,20%
Environmental Innovation and Societal Transitions,ENVIRON INNOV SOC TR,ELSEVIER,2210-4224,2210-4232,ENVIRONMENTAL SCIENCES,SCIE,"4,763",7.2,Q1,1.44,52.82%
Environmental Innovation and Societal Transitions,ENVIRON INNOV SOC TR,ELSEVIER,2210-4224,2210-4232,ENVIRONMENTAL STUDIES,SSCI,"4,763",7.2,Q1,1.44,52.82%
CANADIAN JOURNAL OF CARDIOLOGY,CAN J CARDIOL,ELSEVIER SCIENCE INC,0828-282X,1916-7075,CARDIAC & CARDIOVASCULAR SYSTEMS,SCIE,"9,531",7.2,Q1,1.23,10.32%
INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,INT J HYDROGEN ENERG,PERGAMON-ELSEVIER SCIENCE LTD,0360-3199,1879-3487,"CHEMISTRY, PHYSICAL",SCIE,"159,161",7.2,Q2,1.03,6.17%
INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,INT J HYDROGEN ENERG,PERGAMON-ELSEVIER SCIENCE LTD,0360-3199,1879-3487,ELECTROCHEMISTRY,SCIE,"159,161",7.2,Q1,1.03,6.17%
INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,INT J HYDROGEN ENERG,PERGAMON-ELSEVIER SCIENCE LTD,0360-3199,1879-3487,ENERGY & FUELS,SCIE,"159,161",7.2,Q2,1.03,6.17%
APOPTOSIS,APOPTOSIS,SPRINGER,1360-8185,1573-675X,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"7,038",7.2,Q1,0.87,20.98%
APOPTOSIS,APOPTOSIS,SPRINGER,1360-8185,1573-675X,CELL BIOLOGY,SCIE,"7,038",7.2,Q1,0.87,20.98%
Current Opinion in Environmental Sustainability,CURR OPIN ENV SUST,ELSEVIER SCI LTD,1877-3435,1877-3443,ENVIRONMENTAL SCIENCES,SCIE,"7,952",7.2,Q1,0.8,40.95%
Current Opinion in Environmental Sustainability,CURR OPIN ENV SUST,ELSEVIER SCI LTD,1877-3435,1877-3443,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"7,952",7.2,Q2,0.8,40.95%
Lancet Regional Health-Western Pacific,LANCET REG HEALTH-W,ELSEVIER,N/A,2666-6065,HEALTH CARE SCIENCES & SERVICES,SCIE,"1,819",7.1,Q1,1.93,86.01%
Lancet Regional Health-Western Pacific,LANCET REG HEALTH-W,ELSEVIER,N/A,2666-6065,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,819",7.1,Q1,1.93,86.01%
Lancet Regional Health-Western Pacific,LANCET REG HEALTH-W,ELSEVIER,N/A,2666-6065,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,819",7.1,Q1,1.93,86.01%
Acta Neuropathologica Communications,ACTA NEUROPATHOL COM,BMC,2051-5960,2051-5960,NEUROSCIENCES,SCIE,"8,947",7.1,Q1,1.6,99.82%
Journal of Ocean Engineering and Science,J OCEAN ENG SCI,ELSEVIER,2468-0133,2468-0133,"ENGINEERING, MARINE",SCIE,"1,644",7.1,Q1,1.6,97.48%
Journal of Ocean Engineering and Science,J OCEAN ENG SCI,ELSEVIER,2468-0133,2468-0133,"ENGINEERING, OCEAN",SCIE,"1,644",7.1,Q1,1.6,97.48%
MEAT SCIENCE,MEAT SCI,ELSEVIER SCI LTD,0309-1740,1873-4138,FOOD SCIENCE & TECHNOLOGY,SCIE,"29,254",7.1,Q1,1.52,14.13%
LAND USE POLICY,LAND USE POLICY,ELSEVIER SCI LTD,0264-8377,1873-5754,ENVIRONMENTAL STUDIES,SSCI,"33,449",7.1,Q1,1.46,18.98%
Environmental Technology & Innovation,ENVIRON TECHNOL INNO,ELSEVIER,2352-1864,2352-1864,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"12,879",7.1,Q1,1.15,34.22%
Environmental Technology & Innovation,ENVIRON TECHNOL INNO,ELSEVIER,2352-1864,2352-1864,"ENGINEERING, ENVIRONMENTAL",SCIE,"12,879",7.1,Q2,1.15,34.22%
Environmental Technology & Innovation,ENVIRON TECHNOL INNO,ELSEVIER,2352-1864,2352-1864,ENVIRONMENTAL SCIENCES,SCIE,"12,879",7.1,Q1,1.15,34.22%
Journal of Intensive Care,J INTENSIVE CARE,BMC,2052-0492,2052-0492,CRITICAL CARE MEDICINE,SCIE,"2,530",7.1,Q1,1.04,100%
LANCET,LANCET,ELSEVIER SCIENCE INC,0140-6736,1474-547X,"MEDICINE, GENERAL & INTERNAL",SCIE,"365,044",168.9,Q1,21.68,26.22%
Lancet Respiratory Medicine,LANCET RESP MED,ELSEVIER SCI LTD,2213-2600,N/A,CRITICAL CARE MEDICINE,SCIE,"26,770",76.2,Q1,11.75,21.55%
Lancet Respiratory Medicine,LANCET RESP MED,ELSEVIER SCI LTD,2213-2600,N/A,RESPIRATORY SYSTEM,SCIE,"26,770",76.2,Q1,11.75,21.55%
CELL,CELL,CELL PRESS,0092-8674,1097-4172,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"338,069",64.5,Q1,9.52,75.68%
CELL,CELL,CELL PRESS,0092-8674,1097-4172,CELL BIOLOGY,SCIE,"338,069",64.5,Q1,9.52,75.68%
Lancet Psychiatry,LANCET PSYCHIAT,ELSEVIER SCI LTD,2215-0374,N/A,PSYCHIATRY,SCIE,"21,041",64.3,Q1,8.65,22.38%
LANCET INFECTIOUS DISEASES,LANCET INFECT DIS,ELSEVIER SCI LTD,1473-3099,1474-4457,INFECTIOUS DISEASES,SCIE,"46,654",56.3,Q1,7.69,27.88%
LANCET ONCOLOGY,LANCET ONCOL,ELSEVIER SCIENCE INC,1470-2045,1474-5488,ONCOLOGY,SCIE,"77,245",51.1,Q1,9.03,14.60%
ANNALS OF ONCOLOGY,ANN ONCOL,ELSEVIER,0923-7534,1569-8041,ONCOLOGY,SCIE,"67,195",50.5,Q1,6.41,75.48%
CANCER CELL,CANCER CELL,CELL PRESS,1535-6108,1878-3686,CELL BIOLOGY,SCIE,"55,579",50.3,Q1,6.44,71.60%
CANCER CELL,CANCER CELL,CELL PRESS,1535-6108,1878-3686,ONCOLOGY,SCIE,"55,579",50.3,Q1,6.44,71.60%
Lancet Public Health,LANCET PUBLIC HEALTH,ELSEVIER SCI LTD,2468-2667,2468-2667,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"10,751",50,Q1,9.09,90.38%
Lancet Public Health,LANCET PUBLIC HEALTH,ELSEVIER SCI LTD,2468-2667,2468-2667,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"10,751",50,Q1,9.09,90.38%
LANCET NEUROLOGY,LANCET NEUROL,ELSEVIER SCIENCE INC,1474-4422,1474-4465,CLINICAL NEUROLOGY,SCIE,"49,060",48,Q1,12.82,12.04%
Lancet Diabetes & Endocrinology,LANCET DIABETES ENDO,ELSEVIER SCIENCE INC,2213-8587,2213-8595,ENDOCRINOLOGY & METABOLISM,SCIE,"19,242",44.5,Q1,7.51,11.89%
CELL RESEARCH,CELL RES,SPRINGERNATURE,1001-0602,1748-7838,CELL BIOLOGY,SCIE,"29,723",44.1,Q1,3.52,62%
Nature Reviews Earth & Environment,NAT REV EARTH ENV,SPRINGERNATURE,N/A,2662-138X,ENVIRONMENTAL SCIENCES,SCIE,"4,599",42.1,Q1,4,0.68%
Nature Reviews Earth & Environment,NAT REV EARTH ENV,SPRINGERNATURE,N/A,2662-138X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"4,599",42.1,Q1,4,0.68%
Joule,JOULE,CELL PRESS,2542-4351,2542-4351,"CHEMISTRY, PHYSICAL",SCIE,"32,603",39.8,Q1,4.93,77.35%
Joule,JOULE,CELL PRESS,2542-4351,2542-4351,ENERGY & FUELS,SCIE,"32,603",39.8,Q1,4.93,77.35%
Joule,JOULE,CELL PRESS,2542-4351,2542-4351,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"32,603",39.8,Q1,4.93,77.35%
Signal Transduction and Targeted Therapy,SIGNAL TRANSDUCT TAR,SPRINGERNATURE,2095-9907,2059-3635,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"19,678",39.3,Q1,3.7,100%
Signal Transduction and Targeted Therapy,SIGNAL TRANSDUCT TAR,SPRINGERNATURE,2095-9907,2059-3635,CELL BIOLOGY,SCIE,"19,678",39.3,Q1,3.7,100%
INTENSIVE CARE MEDICINE,INTENS CARE MED,SPRINGER,0342-4642,1432-1238,CRITICAL CARE MEDICINE,SCIE,"32,807",38.9,Q1,3.95,26.77%
Lancet Microbe,LANCET MICROBE,ELSEVIER,N/A,2666-5247,INFECTIOUS DISEASES,SCIE,"4,054",38.2,Q1,4.99,87.88%
Lancet Microbe,LANCET MICROBE,ELSEVIER,N/A,2666-5247,MICROBIOLOGY,SCIE,"4,054",38.2,Q1,4.99,87.88%
PROGRESS IN MATERIALS SCIENCE,PROG MATER SCI,PERGAMON-ELSEVIER SCIENCE LTD,0079-6425,1873-2208,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"27,551",37.4,Q1,2.54,20.08%
Molecular Cancer,MOL CANCER,BMC,N/A,1476-4598,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"36,241",37.3,Q1,5.43,100%
Molecular Cancer,MOL CANCER,BMC,N/A,1476-4598,ONCOLOGY,SCIE,"36,241",37.3,Q1,5.43,100%
Lancet Child & Adolescent Health,LANCET CHILD ADOLESC,ELSEVIER SCI LTD,2352-4642,2352-4642,PEDIATRICS,SCIE,"7,827",36.4,Q1,8.44,19.21%
Lancet Gastroenterology & Hepatology,LANCET GASTROENTEROL,ELSEVIER INC,N/A,2468-1253,GASTROENTEROLOGY & HEPATOLOGY,SCIE,"11,326",35.7,Q1,5.44,13.79%
IEEE Communications Surveys and Tutorials,IEEE COMMUN SURV TUT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,N/A,1553-877X,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,"29,361",35.6,Q1,8.77,21.58%
IEEE Communications Surveys and Tutorials,IEEE COMMUN SURV TUT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,N/A,1553-877X,TELECOMMUNICATIONS,SCIE,"29,361",35.6,Q1,8.77,21.58%
Lancet Global Health,LANCET GLOB HEALTH,ELSEVIER SCI LTD,2214-109X,2214-109X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"22,632",34.3,Q1,7.54,88.27%
Lancet Global Health,LANCET GLOB HEALTH,ELSEVIER SCI LTD,2214-109X,2214-109X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"22,632",34.3,Q1,7.54,88.27%
Cell Discovery,CELL DISCOV,SPRINGERNATURE,N/A,2056-5968,CELL BIOLOGY,SCIE,"6,697",33.5,Q1,2.07,99.12%
Immunity,IMMUNITY,CELL PRESS,1074-7613,1097-4180,IMMUNOLOGY,SCIE,"77,462",32.4,Q1,5.24,78.85%
Electrochemical Energy Reviews,ELECTROCHEM ENERGY R,SPRINGERNATURE,2520-8489,2520-8136,ELECTROCHEMISTRY,SCIE,"3,418",31.3,Q1,2.15,25.26%
MATERIALS SCIENCE & ENGINEERING R-REPORTS,MAT SCI ENG R,ELSEVIER SCIENCE SA,0927-796X,1879-212X,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"9,601",31,Q1,2.09,22.78%
MATERIALS SCIENCE & ENGINEERING R-REPORTS,MAT SCI ENG R,ELSEVIER SCIENCE SA,0927-796X,1879-212X,"PHYSICS, APPLIED",SCIE,"9,601",31,Q1,2.09,22.78%
Lancet Digital Health,LANCET DIGIT HEALTH,ELSEVIER,N/A,2589-7500,MEDICAL INFORMATICS,SCIE,"4,803",30.8,Q1,4.94,94.71%
Lancet Digital Health,LANCET DIGIT HEALTH,ELSEVIER,N/A,2589-7500,"MEDICINE, GENERAL & INTERNAL",SCIE,"4,803",30.8,Q1,4.94,94.71%
Cell Host & Microbe,CELL HOST MICROBE,CELL PRESS,1931-3128,1934-6069,MICROBIOLOGY,SCIE,"33,775",30.3,Q1,6.08,81.65%
Cell Host & Microbe,CELL HOST MICROBE,CELL PRESS,1931-3128,1934-6069,PARASITOLOGY,SCIE,"33,775",30.3,Q1,6.08,81.65%
Cell Host & Microbe,CELL HOST MICROBE,CELL PRESS,1931-3128,1934-6069,VIROLOGY,SCIE,"33,775",30.3,Q1,6.08,81.65%
PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,PHYS REP,ELSEVIER,0370-1573,1873-6270,"PHYSICS, MULTIDISCIPLINARY",SCIE,"33,731",29.9,Q1,2.65,41.98%
PROGRESS IN ENERGY AND COMBUSTION SCIENCE,PROG ENERG COMBUST,PERGAMON-ELSEVIER SCIENCE LTD,0360-1285,1873-216X,ENERGY & FUELS,SCIE,"15,670",29.5,Q1,2.33,34.62%
PROGRESS IN ENERGY AND COMBUSTION SCIENCE,PROG ENERG COMBUST,PERGAMON-ELSEVIER SCIENCE LTD,0360-1285,1873-216X,"ENGINEERING, CHEMICAL",SCIE,"15,670",29.5,Q1,2.33,34.62%
PROGRESS IN ENERGY AND COMBUSTION SCIENCE,PROG ENERG COMBUST,PERGAMON-ELSEVIER SCIENCE LTD,0360-1285,1873-216X,"ENGINEERING, MECHANICAL",SCIE,"15,670",29.5,Q1,2.33,34.62%
PROGRESS IN ENERGY AND COMBUSTION SCIENCE,PROG ENERG COMBUST,PERGAMON-ELSEVIER SCIENCE LTD,0360-1285,1873-216X,THERMODYNAMICS,SCIE,"15,670",29.5,Q1,2.33,34.62%
Gastroenterology,GASTROENTEROLOGY,W B SAUNDERS CO-ELSEVIER INC,0016-5085,1528-0012,GASTROENTEROLOGY & HEPATOLOGY,SCIE,"95,926",29.4,Q1,5.38,31.17%
Cell Metabolism,CELL METAB,CELL PRESS,1550-4131,1932-7420,CELL BIOLOGY,SCIE,"58,914",29,Q1,5.15,77.88%
Cell Metabolism,CELL METAB,CELL PRESS,1550-4131,1932-7420,ENDOCRINOLOGY & METABOLISM,SCIE,"58,914",29,Q1,5.15,77.88%
Journal of Hematology & Oncology,J HEMATOL ONCOL,BMC,N/A,1756-8722,HEMATOLOGY,SCIE,"20,030",28.5,Q1,3.57,99.75%
Journal of Hematology & Oncology,J HEMATOL ONCOL,BMC,N/A,1756-8722,ONCOLOGY,SCIE,"20,030",28.5,Q1,3.57,99.75%
JOURNAL OF INFECTION,J INFECTION,W B SAUNDERS CO LTD,0163-4453,1532-2742,INFECTIOUS DISEASES,SCIE,"17,464",28.2,Q1,2.98,29.48%
Molecular Plant,MOL PLANT,CELL PRESS,1674-2052,1752-9867,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"24,114",27.5,Q1,4.32,84.62%
Molecular Plant,MOL PLANT,CELL PRESS,1674-2052,1752-9867,PLANT SCIENCES,SCIE,"24,114",27.5,Q1,4.32,84.62%
PROGRESS IN POLYMER SCIENCE,PROG POLYM SCI,PERGAMON-ELSEVIER SCIENCE LTD,0079-6700,1873-1619,POLYMER SCIENCE,SCIE,"28,522",27.1,Q1,2.2,27.04%
ASTRONOMY AND ASTROPHYSICS REVIEW,ASTRON ASTROPHYS REV,SPRINGER,0935-4956,1432-0754,ASTRONOMY & ASTROPHYSICS,SCIE,"2,723",25.8,Q1,3.68,54.17%
JOURNAL OF HEPATOLOGY,J HEPATOL,ELSEVIER,0168-8278,1600-0641,GASTROENTEROLOGY & HEPATOLOGY,SCIE,"60,299",25.7,Q1,4.97,40.18%
Lancet Planetary Health,LANCET PLANET HEALTH,ELSEVIER SCI LTD,N/A,2542-5196,ENVIRONMENTAL SCIENCES,SCIE,"6,220",25.7,Q1,4.23,90.34%
Lancet Planetary Health,LANCET PLANET HEALTH,ELSEVIER SCI LTD,N/A,2542-5196,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"6,220",25.7,Q1,4.23,90.34%
Lancet Planetary Health,LANCET PLANET HEALTH,ELSEVIER SCI LTD,N/A,2542-5196,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"6,220",25.7,Q1,4.23,90.34%
